Date,close_price_.AEX,close_price_.AORD,close_price_.BFX,close_price_.BVSP,close_price_.FCHI,close_price_.FTSE,close_price_.GDAXI,close_price_.HSI,close_price_.IBEX,close_price_.KS11,close_price_.MXX,close_price_.N225,close_price_.NSEI,close_price_.SPX,close_price_.SSEC,close_price_.SSMI,rv5_.AEX,rv5_.AORD,rv5_.BFX,rv5_.BVSP,rv5_.FCHI,rv5_.FTSE,rv5_.GDAXI,rv5_.HSI,rv5_.IBEX,rv5_.KS11,rv5_.MXX,rv5_.N225,rv5_.NSEI,rv5_.SPX,rv5_.SSEC,rv5_.SSMI
2021-10-21,807.82,7732.2,4198.99,107735.01,6683.89,7187.43,15475.89,26012.35,8962.1,3003.72,52001.62,28708.58,18222.9,4549.51,3592.107,12039.14,5.58E-05,1.77E-05,1.77E-05,0.000301786,3.98E-05,3.88E-05,1.98E-05,6.05E-05,5.56E-05,3.47E-05,8.37E-05,6.69E-05,6.72E-05,9.86E-06,2.87E-05,2.31E-05
2021-10-22,813.75,7724.7,4222.6,106296.18,6740.36,7214.76,15554.09,26113.38,8919.4,3002.25,51867.71,28804.85,18111.7,4544.86,3582.6624,12056.21,3.87E-05,2.26E-05,1.93E-05,0.00075149,3.74E-05,2.00E-05,4.25E-05,6.43E-05,5.77E-05,3.46E-05,4.75E-05,6.28E-05,9.30E-05,3.03E-05,2.90E-05,1.87E-05
2021-10-25,814.57,7757.6,4220.4,108714.55,6724.3,7228.93,15617.19,26118.63,8934.7,3023.53,51861.66,28600.41,18135.85,4567.38,3611.0908,12063.17,2.12E-05,3.62E-05,2.15E-05,0.000101937,2.29E-05,2.43E-05,1.72E-05,4.04E-05,4.94E-05,5.66E-05,3.64E-05,4.92E-05,0.000123648,1.11E-05,2.41E-05,2.16E-05
2021-10-26,818.3,7758.4,4222.36,106419.53,6775.82,7278.43,15773.77,26021.23,8995.2,3048.21,52183.09,29106.01,18308.1,4574.13,3597.5864,12146.52,1.57E-05,1.67E-05,2.36E-05,0.000132255,2.70E-05,2.34E-05,2.27E-05,7.04E-05,4.82E-05,1.74E-05,2.40E-05,2.94E-05,6.45E-05,2.76E-05,4.10E-05,2.57E-05
2021-10-27,814.89,7756.3,4209,106363.1,6750.64,7252.55,15702.5,25620.85,8961.3,3029.27,51718.41,29098.24,18184.85,4551.75,3561.099,12087.45,2.26E-05,3.19E-05,3.01E-05,0.000122501,2.67E-05,1.59E-05,2.47E-05,4.42E-05,5.41E-05,2.59E-05,4.80E-05,2.74E-05,3.78E-05,2.65E-05,3.14E-05,1.96E-05
2021-10-28,811.09,7735.4,4279.15,105704.96,6795.19,7240.42,15683.96,25536.29,8987.6,3022.11,51264.39,28820.09,17865.2,4596.04,3518.9494,12153.1,4.19E-05,2.13E-05,6.65E-05,0.000246441,3.90E-05,2.42E-05,2.33E-05,6.04E-05,8.24E-05,3.55E-05,3.69E-05,3.83E-05,7.80E-05,2.28E-05,4.51E-05,2.64E-05
2021-10-29,811.36,7653.7,4277,103500.71,6824.73,7246.29,15679.54,25406.5,9053.5,2970.93,51298.21,28892.69,17711.5,4605.45,3546.812,12108.17,0.000138149,3.31E-05,7.53E-05,0.000176763,9.15E-05,9.40E-05,6.20E-05,7.43E-05,0.00010517,6.26E-05,4.80E-05,0.000117491,0.000181898,1.46E-05,2.80E-05,3.89E-05
2021-11-01,811.87,7702.9,4303.14,105550.86,6902.47,7297.98,15821.11,25118.24,9192.6,2985.09,51653.26,29647.08,17946.2,4613.65,3544.4137,12216.33,3.19E-05,5.49E-05,2.33E-05,8.43E-05,2.02E-05,2.50E-05,1.56E-05,9.21E-05,5.13E-05,3.78E-05,1.69E-05,5.56E-05,9.19E-05,2.46E-05,2.45E-05,2.15E-05
2021-11-02,812.06,7648.5,4330.49,NA,6926.99,7275.03,15951.38,25076.08,9102,3013.39,NA,29520.9,17890.15,4630.93,3504.6863,12321,2.70E-05,3.92E-05,1.62E-05,NA,2.13E-05,2.19E-05,1.73E-05,6.72E-05,3.87E-05,4.82E-05,NA,2.19E-05,4.30E-05,1.25E-05,0.000110982,2.10E-05
2021-11-03,815.42,7709.6,4363.95,105616.88,6951.51,7245.3,15957.09,24997.05,9037.2,2976.96,51876.81,NA,17830,4660.62,3499.785,12383.27,1.94E-05,6.15E-05,1.62E-05,0.000242202,1.19E-05,1.28E-05,1.02E-05,0.000105742,4.43E-05,6.78E-05,2.86E-05,NA,5.04E-05,2.19E-05,4.86E-05,1.76E-05
2021-11-04,820.39,7737.7,4401.37,103412.09,6986.76,7287.62,16032.09,25187.14,9071.9,2979.68,51873.46,29794.37,17916.8,4680.71,3527.0773,12403.05,1.87E-05,1.68E-05,2.03E-05,0.000121722,2.35E-05,2.64E-05,1.31E-05,4.09E-05,7.74E-05,3.20E-05,2.68E-05,1.84E-05,1.14E-06,1.90E-05,1.78E-05,2.87E-05
2021-11-05,819.35,7777.4,4387.87,104824.23,7031.83,7305.13,16039.37,24860.39,9123.5,2965.97,51977.96,29611.57,NA,4697.54,3492.7679,12321.85,1.86E-05,1.50E-05,2.14E-05,0.000119958,2.49E-05,1.94E-05,1.36E-05,7.02E-05,6.26E-05,7.71E-05,2.56E-05,4.96E-05,NA,3.08E-05,3.37E-05,3.26E-05
2021-11-08,818.46,7760,4386.33,104868.79,7052.72,7305.38,16047.95,24761.94,9069.8,2966.83,52208.03,29507.05,18083.35,4701.76,3499.6868,12353.35,1.61E-05,2.23E-05,1.57E-05,9.57E-05,1.18E-05,9.81E-06,6.40E-06,5.30E-05,5.45E-05,8.78E-05,6.35E-05,2.48E-05,7.30E-05,2.05E-05,2.16E-05,1.99E-05
2021-11-09,814.4,7765.7,4389.01,105569.38,7041.25,7273.35,16033.9,24812.64,9094.6,2956.78,52084.65,29285.46,18051.6,4685.29,3508.8214,12367.52,3.59E-05,1.93E-05,1.89E-05,0.00012716,3.83E-05,1.54E-05,1.62E-05,3.15E-05,4.43E-05,0.00010758,2.70E-05,9.00E-05,3.09E-05,3.53E-05,2.39E-05,1.93E-05
2021-11-10,814.18,7731.2,4382.9,106087.42,7044.56,7325.86,16064.03,25001.61,9096.9,2931.53,51692.72,29106.78,18012.35,4646.44,3493.1385,12401.4,4.93E-05,1.70E-05,1.64E-05,0.000112015,2.32E-05,1.98E-05,1.68E-05,0.00011745,6.83E-05,4.79E-05,4.02E-05,3.39E-05,2.30E-05,3.18E-05,6.69E-05,2.49E-05
2021-11-11,815.64,7696.5,4369.5,107646.92,7057.04,7385.32,16081.58,25251.05,9122.6,2917.43,51723.34,29277.86,17886.7,4649.2,3532.7179,12421.08,6.21E-05,5.34E-05,2.24E-05,7.71E-05,2.02E-05,1.36E-05,2.09E-05,8.12E-05,4.21E-05,3.11E-05,4.39E-05,4.53E-05,3.36E-05,9.93E-06,3.58E-05,2.99E-05
2021-11-12,820.04,7772.2,4327.46,106487.52,7094.14,7346.78,16101.86,25312.76,9067.8,2969.19,51450.16,29609.97,18099.85,4682.87,3539.3045,12516.05,1.74E-05,3.23E-05,3.71E-05,0.000102685,3.09E-05,4.02E-05,1.43E-05,5.34E-05,3.67E-05,3.21E-05,3.28E-05,4.53E-05,2.87E-05,1.61E-05,1.98E-05,4.02E-05
2021-11-15,821.95,7791.9,4319.77,NA,7120.05,7343.2,16140,25359.25,9094.7,3002.36,NA,29776.8,18093.6,4683.07,3533.2128,12517.12,2.00E-05,1.16E-05,2.28E-05,NA,1.92E-05,1.53E-05,9.32E-06,3.55E-05,3.10E-05,3.49E-05,NA,1.41E-05,3.93E-05,1.95E-05,2.23E-05,1.03E-05
2021-11-16,826.97,7741.8,4303.01,NA,7154.03,7333.99,16251.69,25691.34,9038.5,2995.84,51149.74,29808.12,17962.85,4701.44,3522.2085,12557.34,2.36E-05,1.59E-05,1.98E-05,NA,1.42E-05,1.49E-05,1.31E-05,5.36E-05,4.30E-05,2.91E-05,4.61E-05,4.96E-05,3.56E-05,1.40E-05,3.63E-05,1.42E-05
2021-11-17,827.94,7702.1,4281.86,103131.51,7158.2,7291.92,16252.6,25616.08,9025.8,2960.48,51019.22,29688.33,17887,4688.98,3537.2537,12600.15,1.82E-05,4.90E-05,2.56E-05,0.000148939,1.08E-05,1.93E-05,6.65E-06,2.84E-05,6.10E-05,3.21E-05,4.10E-05,1.93E-05,2.73E-05,1.58E-05,1.39E-05,1.63E-05
2021-11-18,825.41,7719.5,4275.27,102332.46,7143.09,7254.33,16218.69,25282.97,8901.6,2953,50862.97,29598.66,17746.2,4704.76,3522.0327,12553.19,1.88E-05,1.86E-05,2.39E-05,0.000132824,1.13E-05,2.45E-05,1.32E-05,3.33E-05,4.48E-05,7.65E-05,5.13E-05,6.37E-05,7.84E-05,2.25E-05,1.81E-05,1.23E-05
2021-11-19,822.79,7725.1,4231.62,103108.61,7117.78,7227.64,16174.17,25037.85,8744.6,2971.68,50817.48,29745.87,NA,4698.11,3559.9522,12545.01,6.02E-05,1.51E-05,6.54E-05,0.000106067,0.000107695,5.73E-05,7.50E-05,7.30E-05,0.000200394,7.40E-05,4.07E-05,3.00E-05,NA,2.22E-05,2.71E-05,3.69E-05
2021-11-22,816.97,7691.7,4204.81,102269.11,7117.15,7265.41,16134.52,24970,8770.1,3015.46,50425.4,29774.11,17441.05,4682.85,3582.5614,12510.81,4.21E-05,3.22E-05,3.87E-05,9.95E-05,3.82E-05,4.29E-05,2.68E-05,4.04E-05,0.000174165,2.17E-05,2.91E-05,2.29E-05,0.000137884,4.32E-05,1.54E-05,2.09E-05
2021-11-23,803.48,7743.5,4158.35,103445.51,7056.92,7274.97,15964.3,24684.21,8766,2993.92,51032.9,NA,17496.85,4690.71,3589.1434,12366.73,6.40E-05,2.48E-05,4.94E-05,0.000201102,8.83E-05,3.10E-05,5.82E-05,3.75E-05,0.000137902,3.91E-05,3.91E-05,NA,0.000106072,6.50E-05,2.23E-05,5.31E-05
2021-11-24,803.8,7732.1,4203.44,104490.16,7048.39,7290.79,15896.19,24689.88,8784.3,2994.15,50837.31,29302.66,17358.6,4701.63,3592.6366,12395.72,0.000110376,2.70E-05,4.01E-05,0.000128987,7.33E-05,4.27E-05,6.81E-05,5.11E-05,0.000100206,5.06E-05,6.29E-05,3.72E-05,6.55E-05,3.11E-05,2.49E-05,4.01E-05
2021-11-25,808.06,7736.3,4240.91,105864.45,7071.99,7311.15,15912.41,24744.96,8844.6,2981.24,50653.91,29499.28,17547.4,NA,3584.2355,12449.68,2.26E-05,2.23E-05,2.38E-05,6.83E-05,1.58E-05,8.67E-06,1.47E-05,3.36E-05,3.11E-05,4.13E-05,1.75E-05,1.42E-05,6.36E-05,NA,1.31E-05,1.38E-05
2021-11-26,781.68,7602.2,4130.86,102356.34,6727.82,7043.58,15257.04,24095.76,8390.8,2936.94,49367.33,28751.62,17009.9,4594.62,3564.3336,12199.21,0.000234536,3.17E-05,0.000174351,0.00010979,0.000247965,0.000729181,0.000156584,8.09E-05,0.000236617,4.14E-05,0.000525701,0.000106032,0.000114137,0.000107783,2.12E-05,0.000135478
2021-11-29,787.78,7574.2,4145.49,102954.08,6780.06,7118.53,15276.54,23859.5,8471.3,2910.75,49751.57,28283.92,17040.7,4654.86,3559.9767,12220.74,0.00012746,0.000165908,0.000104799,0.00010725,0.000127691,0.000161818,0.000126348,9.28E-05,0.000131866,6.76E-05,4.53E-05,0.000191382,0.000341886,3.69E-05,4.45E-05,5.52E-05
2021-11-30,780.98,7620.6,4125.54,101866.74,6738.94,7079.01,15145.34,23492.48,8353.4,2848.48,49612.11,27821.76,16972.6,4568.02,3564.1739,12159.69,0.000170853,5.05E-05,0.000179076,0.000215116,0.00023333,0.000211098,0.000234496,0.000117654,0.000239377,9.35E-05,0.000115268,0.000134021,0.000178983,0.000116493,2.45E-05,0.000141454
2021-12-01,790.7,7568.9,4154.64,100946.91,6887.65,7170.12,15471.93,23652.72,8429.7,2899.96,49944.76,27935.62,17186.8,4511.93,3576.5288,12266.46,0.000104261,6.43E-05,2.82E-05,0.00022426,7.56E-05,0.00013591,5.84E-05,5.13E-05,0.000108951,0.000144634,9.70E-05,0.000320166,8.37E-05,0.00016311,1.35E-05,5.90E-05
2021-12-02,780.37,7540.9,4161.42,104027.55,6800.61,7129.59,15269.76,23765.78,8303.6,2940.67,50856.92,27753.37,17404.35,4577.71,3573.0281,12177.52,0.000121333,5.97E-05,8.36E-05,0.000134925,0.000143901,0.000134222,9.12E-05,8.19E-05,0.00016199,0.000122018,7.71E-05,0.000108314,3.93E-05,0.000176163,2.58E-05,7.89E-05
2021-12-03,771.06,7542.1,4119.09,104823.35,6745.78,7110.65,15127.66,23716.3,8266.8,2969.95,50600,28029.57,17209.55,4538.93,3605.3517,12175.77,0.000132909,5.75E-05,7.80E-05,0.00033046,0.000177195,0.000120042,9.51E-05,7.92E-05,0.000113649,0.000101331,8.89E-05,9.61E-05,7.19E-05,0.000217586,1.99E-05,5.49E-05
2021-12-06,779.77,7536.2,4184.09,107105.23,6881.41,7241.62,15396.19,23348.23,8420.8,2977.71,50594.1,27927.37,16913.85,4592.01,3590.0111,12375.35,0.000112479,6.41E-05,5.11E-05,0.000105413,7.44E-05,7.21E-05,8.45E-05,7.78E-05,8.39E-05,0.000103511,3.10E-05,0.000111726,6.83E-05,8.73E-05,3.04E-05,5.49E-05
2021-12-07,805.75,7610.6,4228.22,107532.95,7062.41,7344.19,15821.93,23981.99,8556.3,2990.3,50939.27,28455.6,17179.2,4687.12,3595.5411,12513.62,3.61E-05,6.99E-05,2.92E-05,8.26E-05,3.13E-05,7.68E-05,3.19E-05,8.39E-05,4.61E-05,5.79E-05,4.53E-05,0.000118086,4.06E-05,4.88E-05,5.77E-05,2.28E-05
2021-12-08,798.69,7720.2,4188.22,108031.56,7015.16,7338.83,15691.2,23970.9,8468.7,3005.15,51011.8,28860.62,17469.15,4700.89,3637.671,12597.43,5.61E-05,6.85E-05,7.48E-05,7.42E-05,0.000101736,4.77E-05,5.73E-05,4.57E-05,0.000194522,6.55E-05,3.66E-05,6.23E-05,3.29E-05,2.91E-05,2.09E-05,3.55E-05
2021-12-09,792.03,7698.4,4183.63,106243.88,7004.83,7321.68,15640.01,24249.36,8394.7,3017.88,51252.21,28725.47,17505.65,4667.42,3672.7841,12607.63,3.48E-05,1.86E-05,2.97E-05,4.89E-05,4.17E-05,2.63E-05,3.78E-05,5.16E-05,7.34E-05,3.65E-05,2.79E-05,2.90E-05,5.24E-05,2.51E-05,4.10E-05,2.13E-05
2021-12-10,788.59,7668.1,4159.03,107738.64,6990.35,7297.62,15635.63,23963.61,8341.3,3010.58,51222.6,28437.77,17497.35,4712.05,3664.1149,12607.73,8.13E-05,3.47E-05,2.83E-05,5.21E-05,5.81E-05,2.68E-05,2.90E-05,3.36E-05,4.24E-05,2.92E-05,3.11E-05,3.70E-05,3.26E-05,4.45E-05,1.54E-05,2.33E-05
2021-12-13,783.08,7717.1,4142.88,107809.48,6941.22,7235.92,15613.43,23997.89,8316.7,3003.73,50448.21,28640.49,17385.5,4669.5,3683.1196,12551.28,5.51E-05,2.72E-05,4.08E-05,5.47E-05,4.60E-05,2.58E-05,3.93E-05,6.74E-05,5.22E-05,3.20E-05,7.29E-05,2.08E-05,6.18E-05,3.53E-05,2.75E-05,2.73E-05
2021-12-14,776.63,7702.9,4120.26,106714.56,6902.95,7226.11,15481.54,23603.74,8383.4,2990.82,51231.96,28432.64,17322.55,4634.93,3661.2084,12411.58,9.00E-05,3.27E-05,7.06E-05,0.000134146,8.92E-05,7.70E-05,4.87E-05,8.43E-05,6.27E-05,5.04E-05,5.43E-05,4.84E-05,5.15E-05,4.81E-05,1.19E-05,3.46E-05
2021-12-15,775.86,7635.1,4124.87,107462.75,6928.21,7175.67,15487.17,23410.03,8282.9,2986.28,51194.58,28459.72,17209.55,4709.74,3649.2392,12530.95,5.04E-05,2.04E-05,4.08E-05,0.000186729,4.54E-05,1.81E-05,2.21E-05,7.40E-05,6.02E-05,4.40E-05,6.30E-05,3.01E-05,3.88E-05,0.000109577,1.87E-05,1.79E-05
2021-12-16,783.33,7615.9,4175.8,108340.8,7025.13,7266.76,15644.64,23503.97,8372.3,3001.42,51383.27,29066.32,17287.25,4668.59,3673.7764,12790.89,7.85E-05,4.47E-05,3.85E-05,0.00013121,5.73E-05,0.000153778,4.37E-05,0.000114009,6.59E-05,3.09E-05,0.000102885,5.36E-05,4.24E-05,8.99E-05,2.28E-05,2.97E-05
2021-12-17,772.18,7643.5,4169.71,107135.92,6932.4,7271.64,15544.54,23204.64,8311.4,3013.41,52364.19,28545.68,16995.65,4619.98,3634.4175,12715.48,0.000107582,2.46E-05,7.24E-05,8.13E-05,8.39E-05,4.39E-05,6.65E-05,5.88E-05,7.66E-05,3.89E-05,9.76E-05,5.28E-05,8.95E-05,0.000157327,2.51E-05,5.30E-05
2021-12-20,763.42,7597,4162.38,105018.65,6870.71,7195.78,15234.59,22754.25,8262.9,2964.06,51608.33,27937.81,16613.65,4568.59,3592.4499,12589.89,0.000232241,2.25E-05,0.000638468,8.27E-05,0.000212752,0.000422308,0.000109037,9.43E-05,0.000126834,4.12E-05,0.000186747,0.000103051,0.000127627,0.000115917,7.73E-05,5.41E-05
2021-12-21,775.27,7662.2,4221,105382.95,6962.75,7290.19,15440.59,23001.72,8372,2978.78,52079.89,28517.59,16788.9,4649.35,3626.4833,12682.53,4.53E-05,1.71E-05,3.35E-05,4.09E-05,5.82E-05,0.000102204,4.02E-05,9.44E-05,6.21E-05,5.46E-05,0.000121995,3.45E-05,8.47E-05,6.13E-05,3.07E-05,2.90E-05
2021-12-22,780.83,7676.9,4234.29,105175.49,7039.23,7327.3,15569.23,23080.61,8438.5,2981.81,52409.64,28562.21,16966.65,4696.48,3623.1362,12713.9,3.46E-05,2.44E-05,2.12E-05,4.35E-05,4.00E-05,1.89E-05,2.73E-05,6.05E-05,3.58E-05,2.74E-05,3.39E-05,2.07E-05,5.38E-05,2.21E-05,1.93E-05,2.60E-05
2021-12-23,787.42,7702.2,4250.49,104852.43,7066.46,7353.66,15753.21,23193.29,8534.6,2997.17,52612.33,28798.37,17051.8,4725.38,3642.4635,12732.43,8.67E-06,2.68E-05,1.41E-05,2.61E-05,1.55E-05,5.83E-06,1.68E-05,6.16E-05,1.80E-05,2.81E-05,5.26E-05,1.14E-05,2.73E-05,2.35E-05,2.83E-05,7.19E-06
2021-12-24,790.48,7744.7,4264.44,NA,7086.58,7372.1,NA,23223.76,NA,3014.09,52853.38,28782.59,16998.05,NA,3619.0089,NA,1.04E-05,2.43E-05,5.94E-06,NA,7.02E-06,1.11E-05,NA,2.23E-05,NA,2.39E-05,1.10E-05,9.52E-06,0.000100286,NA,4.30E-05,NA
2021-12-27,798.01,NA,4286.77,105543.95,7147.23,NA,15849.94,NA,8621.1,3001.88,53280.39,28676.46,17101,4791.47,3615.6239,12866.9,2.69E-05,NA,2.00E-05,4.15E-05,2.85E-05,NA,2.08E-05,NA,3.98E-05,1.79E-05,6.43E-05,2.27E-05,7.22E-05,1.79E-05,2.97E-05,4.35E-05
2021-12-28,801.6,NA,4303.41,104802.61,7185.88,NA,15969.63,23258.83,8689,3015.7,53259.38,29069.16,17234.3,4787.26,3629.9001,12970.53,1.61E-05,NA,2.06E-05,4.25E-05,2.09E-05,NA,1.90E-05,6.74E-05,2.90E-05,2.76E-05,8.07E-05,2.85E-05,2.73E-05,3.03E-05,2.46E-05,8.88E-06
2021-12-29,795.67,7841.3,4298.44,104080.4,7155.34,7418.76,15847.05,23062.05,8693.4,2994.91,52765.02,28906.88,17188.2,4793.2,3597.8363,12926.56,2.92E-05,5.42E-05,2.13E-05,4.49E-05,2.21E-05,9.77E-05,2.52E-05,5.03E-05,2.58E-05,2.58E-05,5.81E-05,5.45E-05,3.09E-05,1.83E-05,2.05E-05,1.93E-05
2021-12-30,799.72,7842.4,4314.79,104910.02,7171.07,7404.54,15884.86,23102.03,8713.4,2977.67,53219.27,28791.71,17230.25,4779.03,3620.24,12875.66,2.76E-05,1.02E-05,1.73E-05,3.63E-05,2.10E-05,1.33E-05,1.12E-05,4.97E-05,1.81E-05,3.24E-05,6.21E-05,4.53E-05,1.35E-05,1.47E-05,1.94E-05,2.14E-05
2021-12-31,797.93,7779.2,4310.15,NA,7153.03,7384.54,NA,23397.67,NA,NA,53278.31,NA,17364.2,4766.39,3640.4734,NA,2.47E-05,1.32E-05,1.50E-05,NA,1.13E-05,3.19E-05,NA,4.90E-05,NA,NA,2.33E-05,NA,2.85E-05,2.80E-05,1.93E-05,NA
2022-01-03,804.6,NA,4334.51,104006.06,7228.92,NA,16043.11,23275.31,8743.3,2988.77,52931.84,NA,17637.1,4796.63,NA,12939.17,5.61E-05,NA,2.47E-05,9.84E-05,3.68E-05,NA,3.61E-05,6.85E-05,4.52E-05,5.16E-05,4.73E-05,NA,4.02E-05,5.46E-05,NA,2.86E-05
2022-01-04,803.25,7929.4,4363.18,103515.1,7310.9,7497.42,16137.04,23270.26,8806.3,2990.59,53016.43,29301.79,17806.85,4793.55,3632.1563,12900.97,5.49E-05,3.86E-05,3.75E-05,7.64E-05,2.50E-05,0.000131586,2.04E-05,5.26E-05,2.43E-05,3.16E-05,3.26E-05,3.91E-05,4.71E-05,3.14E-05,4.06E-05,2.70E-05
2022-01-05,801.31,7899.7,4348.24,100982.8,7382.9,7518.96,16265.24,22857.2,8784.8,2942.11,52914.99,29332.16,17909.5,4700.76,3594.1388,12906.37,2.27E-05,2.02E-05,1.83E-05,9.27E-05,1.76E-05,1.48E-05,2.30E-05,7.28E-05,2.82E-05,4.80E-05,4.47E-05,2.47E-05,4.47E-05,4.62E-05,5.37E-05,2.51E-05
2022-01-06,785.16,7685.6,4301.07,101350.26,7247.56,7442.26,16045.31,23050.77,8770.5,2924.13,53096.06,28487.87,17748.35,4696.1,3587.6053,12792.28,9.89E-05,8.29E-05,3.77E-05,7.58E-05,7.51E-05,0.000136535,7.99E-05,0.000139535,4.86E-05,5.86E-05,3.23E-05,6.66E-05,4.31E-05,7.83E-05,4.61E-05,3.06E-05
2022-01-07,787.35,7768,4301.52,102523.06,7238.37,7456.06,15937.57,23474.25,8747.7,2952.6,53206.82,28478.56,17820.95,4677.16,3580.0034,12797.94,2.36E-05,0.000100503,4.04E-05,5.87E-05,2.16E-05,1.10E-05,6.76E-05,8.36E-05,1.28E-05,4.72E-05,1.92E-05,5.88E-05,4.37E-05,4.37E-05,4.34E-05,3.66E-05
2022-01-10,775.31,7765.2,4256.22,101781.2,7133.75,7456,15809.96,23750.06,8724.4,2925.37,52879.82,NA,18009.5,4670.43,3592.842,12597.35,8.43E-05,3.63E-05,4.18E-05,9.82E-05,6.72E-05,3.42E-05,6.91E-05,7.00E-05,5.96E-05,6.99E-05,2.49E-05,NA,2.32E-05,0.000122715,5.13E-05,4.54E-05
2022-01-11,782.84,7709.7,4269.96,103653.72,7181.04,7490.64,15943.77,23703.24,8758.7,2925.97,53101.18,28222.48,18059.15,4713.54,3567.0545,12709.71,4.99E-05,4.15E-05,5.26E-05,5.95E-05,5.07E-05,6.28E-05,3.38E-05,7.00E-05,4.29E-05,7.73E-05,4.22E-05,7.43E-05,2.68E-05,6.49E-05,2.99E-05,2.33E-05
2022-01-12,790.03,7760.9,4258.5,105857.64,7235.85,7544.38,16000.78,24372.33,8787.1,2969.86,53975.09,28765.66,18194.45,4726.81,3597.9339,12670.47,5.53E-05,4.98E-05,2.77E-05,3.81E-05,0.000103071,4.09E-05,6.54E-05,3.36E-05,4.02E-05,1.89E-05,5.27E-05,3.29E-05,1.74E-05,3.74E-05,1.63E-05,4.50E-05
2022-01-13,792.02,7794.3,4256.83,105615.02,7198.67,7565.98,16012.59,24392.89,8813.4,2959.72,53901.31,28489.13,18256.6,4660.07,3555.8275,12620.44,4.71E-05,1.47E-05,8.27E-05,0.000101817,3.25E-05,1.50E-05,2.96E-05,5.96E-05,3.31E-05,2.65E-05,2.83E-05,1.92E-05,2.59E-05,6.73E-05,3.66E-05,2.05E-05
2022-01-14,783.87,7720,4242.11,106935.53,7142.57,7542.18,15867.64,24366.72,8808.5,2917.71,53761.38,28124.28,18234.8,4662.72,3520.6981,12525.63,0.000102912,3.92E-05,5.34E-05,5.24E-05,3.74E-05,4.15E-05,5.86E-05,6.84E-05,4.40E-05,6.76E-05,2.17E-05,0.000147758,3.41E-05,0.000111089,5.59E-05,4.01E-05
2022-01-17,782.51,7749.1,4251.95,106655.48,7209.3,7611.12,15937.51,24209.42,8864.5,2878.75,54007.39,NA,18308.85,NA,3541.7012,12633.21,6.67E-05,2.06E-05,4.48E-05,2.33E-05,2.89E-05,2.43E-05,2.29E-05,5.03E-05,2.25E-05,3.58E-05,3.18E-05,NA,2.67E-05,NA,1.92E-05,1.77E-05
2022-01-18,770.36,7733.8,4219.33,106560.71,7143.23,7570.18,15787.48,24094.06,8797.8,2863.62,53279.44,28257.25,18114.6,4578.02,3570.4393,12529.56,9.97E-05,1.69E-05,3.62E-05,0.000114814,5.89E-05,3.95E-05,5.95E-05,7.57E-05,3.93E-05,5.26E-05,5.66E-05,8.79E-05,5.37E-05,0.000124887,2.39E-05,4.52E-05
2022-01-19,770.25,7654.2,4203.97,108106.59,7156.2,7586.39,15795.07,24072.84,8795.4,2834.62,52790.51,27467.23,17943.1,4532.94,3557.5931,12525.69,0.000128724,6.41E-05,8.50E-05,3.95E-05,6.76E-05,4.66E-05,4.74E-05,4.53E-05,6.32E-05,5.98E-05,3.71E-05,0.000119742,8.39E-05,8.61E-05,3.24E-05,4.27E-05
2022-01-20,777.62,7672.9,4213.12,109075.86,7195.53,7580.96,15901.98,24917.92,8779.1,2856.04,52508.76,27772.93,17777.85,4482.29,3554.0676,12560.7,0.000113587,4.38E-05,2.88E-05,3.87E-05,4.77E-05,3.19E-05,4.29E-05,6.60E-05,4.19E-05,5.09E-05,5.97E-05,0.000173764,4.51E-05,9.78E-05,4.92E-05,3.91E-05
2022-01-21,763.12,7489.9,4146.02,108996.13,7057.44,7487.14,15580.81,24917.03,8711.7,2831.13,51523.03,27522.26,17647.25,4397.01,3521.37,12355.54,0.000124622,0.000108058,5.04E-05,8.99E-05,8.78E-05,0.00014017,9.75E-05,8.04E-05,9.63E-05,8.11E-05,0.000113792,0.000192174,0.000117447,0.000230835,6.11E-05,5.14E-05
2022-01-24,740.59,7442,4000.53,107989.3,6802.32,7307.71,15048.87,24643.35,8417.8,2788.18,50915.58,27588.37,17113.55,4411.36,3523.0992,11881.3,0.000204812,0.000122256,9.82E-05,0.000160963,0.000221815,0.000113685,0.000189027,5.37E-05,0.00014065,6.44E-05,0.000272323,8.32E-05,0.000233807,0.000656451,2.72E-05,0.000119893
2022-01-25,741.42,7234.2,4031.72,110226.57,6846.75,7376.91,15138.1,24213.07,8477.1,2725.41,51068.6,27131.34,17267.4,4356.68,3433.6482,11945.69,0.000360544,0.00018572,0.0001536,0.000167744,0.000346796,0.000151871,0.000262374,0.000132397,0.000177196,0.000167269,9.90E-05,0.000162987,0.000244916,0.000401473,6.99E-05,0.000134719
2022-01-26,753.18,NA,4083.9,111573.6,6980.99,7475.23,15451.33,24245.17,8633.8,2714.1,51036.59,27011.33,NA,4349.36,3454.8268,12098.26,8.27E-05,NA,6.34E-05,0.000185992,8.42E-05,0.000152765,7.75E-05,5.89E-05,9.79E-05,0.000114387,7.42E-05,6.71E-05,NA,0.000506434,0.000110133,5.62E-05
2022-01-27,752.74,7107.6,4099.55,112489.11,7007.6,7550.15,15514,23752.28,8682.5,2624.39,50433.32,26170.3,17152.65,4326.12,3393.1975,12176.9,0.00035138,0.00025946,0.000171578,9.97E-05,0.000282826,0.000133904,0.000132524,7.99E-05,0.000129561,0.000293945,0.000113203,0.000231339,0.000139844,0.000299184,9.07E-05,6.83E-05
